player_id,活跃天数,平均每日时长(min),完成任务数,PVP次数,等级
36086,47,176,118,13,43
36087,20,124,125,34,38
36088,48,40,182,3,17
36089,52,128,119,35,29
36090,10,177,50,27,25
36091,59,130,104,32,35
36092,27,27,148,48,7
36093,49,155,129,18,43
36094,52,139,6,31,22
36095,18,44,31,3,23
36096,49,177,131,48,22
36097,60,131,15,22,16
36098,54,89,27,47,22
36099,59,174,145,31,10
36100,6,36,144,15,47
36101,20,89,96,24,8
36102,36,35,15,16,16
36103,6,93,15,3,44
36104,3,109,194,38,46
36105,36,165,150,18,30
36106,16,160,185,12,32
36107,19,116,152,9,17
36108,49,97,176,17,15
36109,19,90,72,49,34
36110,17,163,80,24,5
36111,18,136,189,30,29
36112,25,41,78,34,27
36113,59,166,21,19,20
36114,36,143,177,48,16
36115,24,170,66,32,23
36116,48,131,99,35,41
36117,27,50,120,12,19
36118,49,27,95,2,24
36119,55,56,131,21,3
36120,30,99,85,3,45
36121,41,119,34,14,44
36122,10,150,111,6,8
36123,31,50,162,19,49
36124,37,83,161,34,32
36125,33,83,13,17,30
36126,57,93,108,35,2
36127,40,151,120,27,21
36128,51,170,37,49,49
36129,42,11,53,1,1
36130,26,29,152,29,6
36131,28,27,163,40,37
36132,33,111,110,36,43
36133,16,93,122,44,36
36134,33,125,66,23,19
36135,16,154,123,42,5
36136,46,33,24,8,12
36137,6,112,71,24,12
36138,45,121,103,32,9
36139,51,122,130,0,40
36140,1,110,171,21,8
36141,37,65,171,40,41
36142,32,73,22,42,13
36143,42,176,79,32,31
36144,35,40,13,11,23
36145,33,118,62,45,7
36146,31,48,22,15,19
36147,32,64,5,37,26
36148,57,173,122,6,28
36149,32,119,58,41,33
36150,38,139,22,12,24
36151,19,29,169,26,19
36152,13,72,98,20,34
36153,50,99,35,38,35
36154,21,110,62,25,22
36155,36,31,155,35,20
36156,1,24,110,29,30
36157,20,163,88,40,7
36158,43,112,131,18,30
36159,22,54,64,1,41
36160,54,33,55,43,11
36161,1,80,150,41,14
36162,25,172,69,28,22
36163,19,45,169,3,15
36164,60,12,95,19,20
36165,53,75,19,35,31
36166,60,21,1,33,35
36167,40,60,171,20,41
36168,10,57,20,21,18
36169,60,20,3,40,17
36170,48,28,55,18,42
36171,48,117,0,7,30
36172,54,174,123,40,47
36173,45,122,137,46,43
36174,7,54,11,12,31
36175,18,134,84,40,45
36176,48,112,183,33,8
36177,56,119,128,10,17
36178,59,44,38,4,15
36179,41,149,145,48,39
36180,14,176,167,48,35
36181,10,171,167,0,28
36182,50,25,139,11,30
36183,18,98,28,19,12
36184,30,51,74,17,1
36185,8,25,194,24,39
36186,49,111,143,38,16
36187,56,72,48,3,4
36188,37,15,98,27,48
36189,58,165,42,22,32
36190,59,55,158,8,1
36191,53,75,6,48,17
36192,35,84,139,44,41
36193,16,100,116,32,48
36194,49,106,40,35,39
36195,3,23,115,18,2
36196,31,114,72,40,3
36197,23,98,185,41,4
36198,36,176,181,30,21
36199,52,153,189,16,35
36200,48,60,114,19,30
36201,22,109,141,16,39
36202,46,54,123,8,15
36203,33,64,33,0,3
36204,38,116,101,4,13
36205,29,77,176,31,41
36206,9,167,178,10,12
36207,5,59,102,26,44
36208,20,49,43,31,28
36209,60,17,138,37,46
36210,44,88,95,48,46
36211,47,87,83,21,46
36212,18,66,11,45,47
36213,28,113,184,38,29
36214,8,68,160,11,42
36215,59,145,102,46,34
36216,33,26,187,19,14
36217,53,83,134,36,41
36218,22,156,143,36,33
36219,20,149,162,31,13
36220,54,70,115,20,46
36221,33,54,104,28,4
36222,58,27,146,34,20
36223,36,73,17,26,8
36224,9,130,152,27,37
36225,21,27,187,1,49
36226,32,32,10,38,29
36227,28,115,120,6,23
36228,15,12,99,35,10
36229,27,64,61,5,45
36230,46,66,70,3,49
36231,16,168,176,20,10
36232,44,51,147,31,49
36233,31,127,92,38,28
36234,33,99,69,49,47
36235,58,112,43,3,38
36236,28,58,146,3,5
36237,23,129,17,0,15
36238,56,47,192,46,23
36239,40,83,47,25,3
36240,22,170,54,9,24
36241,51,154,180,35,12
36242,58,170,58,13,3
36243,11,53,30,12,17
36244,23,100,137,30,40
36245,58,146,156,34,7
36246,23,21,76,10,24
36247,20,179,178,23,39
36248,1,25,171,38,29
36249,15,140,103,29,40
36250,18,41,107,26,39
36251,50,156,181,9,13
36252,24,71,31,7,25
36253,29,50,157,42,44
36254,47,14,72,47,35
36255,23,70,47,28,3
36256,40,159,63,48,4
36257,44,70,121,41,1
36258,54,99,128,15,14
36259,52,61,26,12,42
36260,32,171,140,6,22
36261,59,15,67,16,42
36262,30,101,141,22,9
36263,41,55,9,24,21
36264,55,15,82,2,37
36265,7,174,107,10,17
36266,25,72,3,47,25
36267,52,17,199,39,3
36268,29,177,6,0,15
36269,25,135,29,6,46
36270,19,173,157,44,21
36271,44,141,107,3,34
36272,21,90,58,43,27
36273,55,147,148,4,49
36274,24,84,118,39,32
36275,38,105,74,43,4
36276,33,20,79,19,21
36277,45,173,95,6,22
36278,26,64,75,43,5
36279,40,42,127,46,29
36280,13,113,142,26,20
36281,2,44,146,46,33
36282,43,57,25,14,43
36283,1,104,37,13,20
36284,34,48,9,32,19
36285,58,106,155,32,15
36286,20,46,115,15,11
36287,1,51,59,1,5
36288,41,17,80,37,45
36289,26,15,86,46,8
36290,50,64,19,12,6
36291,20,21,181,0,43
36292,18,70,187,49,11
36293,40,147,148,2,34
36294,51,151,98,15,26
36295,36,87,38,14,38
36296,30,102,66,45,8
36297,28,90,75,43,33
36298,18,83,196,6,4
36299,29,40,4,40,27
36300,56,61,72,30,26
36301,34,178,164,15,2
36302,42,72,128,34,16
36303,26,173,149,32,6
36304,27,92,51,42,28
36305,31,43,103,5,46
36306,29,121,184,23,47
36307,13,31,69,38,23
36308,36,66,64,1,3
36309,59,127,35,43,9
36310,49,109,118,39,24
36311,33,75,155,25,26
36312,59,110,114,2,16
36313,7,163,159,37,26
36314,26,164,195,23,9
36315,33,38,41,43,11
36316,50,179,100,28,29
36317,19,91,49,27,2
36318,2,74,41,45,49
36319,48,53,45,28,8
36320,35,109,187,25,45
36321,22,58,47,28,13
36322,52,132,114,3,44
36323,24,32,69,46,4
36324,33,121,24,23,33
36325,2,47,162,26,25
36326,7,176,64,43,38
36327,30,86,99,14,43
36328,36,108,125,24,30
36329,7,16,121,10,19
36330,9,95,160,48,10
36331,24,63,127,29,28
36332,24,24,117,30,41
36333,59,56,195,15,46
36334,43,149,84,33,35
36335,59,97,180,46,46
36336,25,168,174,1,46
36337,60,14,45,9,39
36338,43,54,189,25,24
36339,4,62,63,35,14
36340,59,166,61,47,25
36341,60,178,91,27,39
36342,56,83,53,2,33
36343,3,101,33,8,49
36344,17,37,138,1,20
36345,46,34,59,42,15
36346,13,28,61,43,5
36347,34,178,125,27,16
36348,35,99,167,29,42
36349,9,72,129,29,8
36350,56,131,116,0,40
36351,12,113,131,27,30
36352,35,135,172,5,40
36353,50,49,149,39,25
36354,55,24,133,35,30
36355,21,54,85,10,44
36356,39,21,161,8,8
36357,34,25,47,16,31
36358,37,137,94,11,5
36359,16,25,189,7,26
36360,42,176,20,45,18
36361,28,71,4,29,27
36362,53,27,146,30,3
36363,59,45,130,14,31
36364,22,117,164,7,12
36365,6,153,131,36,26
36366,52,75,95,48,9
36367,36,14,58,36,26
36368,40,115,27,45,21
36369,22,98,97,26,7
36370,9,72,116,46,43
36371,44,116,38,34,15
36372,27,160,4,6,24
36373,30,37,88,27,6
36374,23,164,10,27,14
36375,45,166,49,13,26
36376,34,163,98,1,31
36377,10,139,54,42,46
36378,57,159,126,28,9
36379,56,133,81,44,19
36380,16,62,117,0,34
36381,50,155,46,48,42
36382,41,36,34,24,12
36383,57,110,14,26,45
36384,28,68,150,1,16
36385,12,116,19,21,15
36386,12,114,199,9,17
36387,25,79,194,35,49
36388,13,74,123,11,30
36389,58,102,199,31,16
36390,48,20,161,22,46
36391,40,102,36,32,13
36392,34,113,173,35,16
36393,16,100,56,38,15
36394,45,158,156,17,12
36395,28,82,147,23,5
36396,56,176,35,41,22
36397,26,117,74,11,6
36398,24,127,70,44,14
36399,34,171,26,10,38
36400,11,135,196,26,40
36401,36,66,63,29,10
36402,48,80,40,37,32
36403,2,83,117,24,8
36404,45,12,79,28,19
36405,49,44,106,49,24
36406,13,149,184,34,21
36407,33,53,68,18,12
36408,36,158,62,33,48
36409,45,144,118,39,43
36410,35,171,196,29,30
36411,46,24,101,5,41
36412,50,74,2,25,37
36413,46,137,2,8,15
36414,54,135,198,22,22
36415,43,146,164,4,26
36416,13,103,151,35,26
36417,48,161,72,12,2
36418,48,54,32,6,42
36419,22,151,11,28,46
36420,25,174,71,49,4
36421,11,60,167,25,49
36422,27,161,10,17,1
36423,1,64,62,2,32
36424,46,17,110,3,7
36425,42,34,126,20,11
36426,20,54,24,22,14
36427,7,122,83,34,41
36428,53,120,181,24,43
36429,20,34,55,30,6
36430,19,72,97,12,16
36431,42,12,70,17,20
36432,3,161,104,39,27
36433,5,132,60,27,46
36434,54,121,112,9,34
36435,6,147,166,47,17
36436,16,17,102,29,2
36437,54,96,57,8,36
36438,21,11,136,25,18
36439,10,19,112,18,38
36440,45,57,104,10,13
36441,49,84,2,42,44
36442,8,165,41,10,11
36443,37,86,49,48,1
36444,46,47,85,7,41
36445,15,165,148,15,23
36446,51,44,44,13,24
36447,24,174,15,7,11
36448,48,128,141,45,21
36449,42,47,184,37,22
36450,56,158,50,20,47
36451,5,142,19,37,47
36452,42,50,79,16,26
36453,43,110,92,10,48
36454,12,63,110,1,16
36455,29,85,135,16,27
36456,18,139,138,23,35
36457,48,76,171,1,21
36458,37,70,173,8,34
36459,44,165,100,11,44
36460,3,28,98,27,12
36461,44,27,66,20,38
36462,45,14,195,24,3
36463,58,137,89,13,39
36464,27,34,2,31,17
36465,46,130,29,32,40
36466,22,78,175,0,42
36467,6,64,34,27,38
36468,41,81,61,25,29
36469,36,28,135,38,23
36470,19,157,109,7,15
36471,48,64,73,13,31
36472,40,30,75,2,43
36473,26,165,134,38,13
36474,18,131,194,34,39
36475,41,124,111,46,25
36476,37,112,46,33,12
36477,30,31,8,12,26
36478,4,138,84,12,31
36479,48,132,88,39,27
36480,18,35,129,40,21
36481,59,75,49,16,30
36482,16,51,182,37,27
36483,28,167,125,29,44
36484,42,78,65,5,30
36485,33,176,121,35,38
36486,12,42,87,16,41
36487,56,46,159,19,17
36488,2,145,42,3,48
36489,59,44,35,3,19
36490,20,71,159,44,23
36491,53,109,122,5,8
36492,15,63,114,29,13
36493,52,17,134,23,43
36494,44,105,108,20,46
36495,39,43,72,15,42
36496,24,146,33,46,42
36497,52,18,83,40,13
36498,58,100,97,32,2
36499,34,149,85,16,37
36500,2,139,83,41,5
36501,34,73,71,16,27
36502,28,148,158,42,16
36503,19,118,83,41,17
36504,48,141,190,42,32
36505,60,37,183,8,45
36506,32,11,62,1,26
36507,32,135,95,7,1
36508,58,58,57,19,17
36509,50,34,32,32,5
36510,29,79,139,41,21
36511,36,64,132,3,46
36512,2,101,138,38,3
36513,44,131,155,32,8
36514,40,35,94,6,36
36515,38,67,57,0,26
36516,39,12,71,24,20
36517,1,65,5,9,20
36518,24,169,146,44,40
36519,9,116,119,47,45
36520,51,50,19,46,30
36521,51,81,195,18,33
36522,19,66,100,11,35
36523,22,66,32,35,45
36524,48,162,8,11,4
36525,31,122,35,31,45
36526,25,143,16,8,15
36527,53,175,135,19,42
36528,12,142,99,26,3
36529,11,66,34,26,41
36530,23,73,165,24,47
36531,52,171,183,5,11
36532,58,100,43,13,34
36533,50,83,74,22,38
36534,6,43,11,23,33
36535,15,131,14,46,10
36536,19,64,180,41,4
36537,9,45,18,40,32
36538,28,64,24,32,35
36539,30,18,99,19,2
36540,26,141,41,15,26
36541,46,118,4,18,40
36542,50,112,44,32,29
36543,20,36,77,7,47
36544,45,43,130,20,9
36545,36,41,147,26,1
36546,51,179,17,27,26
36547,51,60,0,4,32
36548,30,41,124,30,43
36549,34,154,94,2,6
36550,52,168,86,28,47
36551,18,84,92,48,29
36552,3,69,20,11,19
36553,60,60,86,25,34
36554,3,42,188,46,14
36555,27,14,173,11,32
36556,25,19,41,40,44
36557,12,15,180,16,16
36558,44,149,14,30,27
36559,21,98,47,19,15
36560,42,162,73,37,13
36561,47,163,102,42,6
36562,28,157,81,21,20
36563,45,28,83,8,6
36564,24,112,16,5,27
36565,13,30,184,26,43
36566,55,122,157,17,9
36567,12,116,91,3,21
36568,11,74,118,26,37
36569,50,86,180,12,35
36570,20,68,89,13,38
36571,54,104,90,28,28
36572,32,107,93,23,18
36573,31,64,61,9,45
36574,24,110,45,28,47
36575,14,115,3,35,44
36576,45,83,25,30,37
36577,32,158,26,49,46
36578,51,33,28,45,14
36579,23,151,60,21,19
36580,40,154,96,4,6
36581,19,59,157,2,25
36582,15,157,56,2,20
36583,14,15,67,7,23
36584,50,107,18,26,25
36585,19,147,130,39,10
36586,13,133,167,1,26
36587,8,172,124,47,21
36588,46,166,7,0,4
36589,4,85,32,12,39
36590,31,112,177,37,35
36591,2,102,12,41,17
36592,30,29,52,12,47
36593,36,162,62,3,46
36594,19,44,97,29,11
36595,48,175,140,34,17
36596,19,53,57,20,41
36597,46,85,73,25,4
36598,28,161,70,1,3
36599,19,105,175,29,37
36600,23,86,98,6,39
36601,53,11,15,16,4
36602,44,122,104,31,10
36603,21,90,8,11,13
36604,27,68,9,21,9
36605,42,153,165,43,27
36606,45,29,12,20,2
36607,30,107,90,23,3
36608,43,165,144,47,39
36609,33,176,15,21,18
36610,3,96,98,34,7
36611,21,162,193,0,23
36612,41,144,156,32,43
36613,56,92,150,29,16
36614,34,51,112,32,46
36615,14,133,187,13,10
36616,1,15,46,14,41
36617,15,19,193,40,4
36618,3,113,173,22,44
36619,48,165,6,25,12
36620,51,28,23,15,8
36621,5,65,159,19,12
36622,28,76,168,30,22
36623,31,33,154,0,27
36624,10,70,135,17,40
36625,46,55,111,32,34
36626,5,11,169,48,27
36627,15,82,153,48,41
36628,31,123,149,39,20
36629,40,118,107,47,48
36630,54,110,80,10,28
36631,19,158,33,17,22
36632,57,96,163,11,28
36633,28,21,136,19,28
36634,28,174,108,49,30
36635,12,130,172,5,32
36636,19,151,76,48,43
36637,21,46,15,10,17
36638,3,112,176,11,22
36639,4,17,155,23,4
36640,54,142,143,9,33
36641,49,56,107,27,45
36642,46,171,59,42,42
36643,3,90,144,15,13
36644,29,138,164,27,10
36645,58,163,172,38,36
36646,58,162,169,11,35
36647,39,159,136,14,34
36648,10,29,18,17,30
36649,35,177,183,44,47
36650,42,47,53,40,33
36651,3,122,112,30,12
36652,51,16,62,40,47
36653,16,68,116,46,18
36654,38,64,97,11,38
36655,30,60,41,31,44
36656,26,145,77,5,37
36657,1,172,177,37,11
36658,16,70,145,43,5
36659,19,117,28,20,34
36660,12,122,145,20,16
36661,60,101,108,17,43
36662,5,135,168,35,27
36663,55,78,181,36,36
36664,24,113,31,28,8
36665,22,139,72,28,44
36666,11,146,113,31,27
36667,26,60,123,24,32
36668,56,140,75,30,39
36669,21,134,29,15,22
36670,45,175,4,26,1
36671,49,87,167,38,47
36672,9,15,195,42,28
36673,25,131,193,39,5
36674,51,120,184,46,46
36675,31,125,101,13,27
36676,45,146,107,48,38
36677,3,33,157,11,28
36678,25,31,107,18,48
36679,38,132,101,19,10
36680,25,22,198,35,41
36681,28,62,144,12,48
36682,9,150,105,46,41
36683,31,118,73,18,26
36684,23,161,133,24,33
36685,9,72,82,20,11
36686,52,172,0,0,36
36687,19,169,141,4,9
36688,2,87,175,6,35
36689,35,89,103,23,3
36690,9,87,174,8,44
36691,30,105,36,9,11
36692,19,36,133,28,24
36693,32,70,166,14,42
36694,21,163,13,38,36
36695,3,76,163,44,24
36696,23,176,51,4,9
36697,24,127,199,44,31
36698,34,171,116,38,24
36699,53,126,38,36,37
36700,45,67,141,19,3
36701,17,143,132,36,19
36702,25,91,198,35,48
36703,2,31,70,33,9
36704,34,51,28,30,6
36705,42,87,154,24,29
36706,54,59,53,21,11
36707,48,98,70,13,26
36708,45,176,118,4,30
36709,40,131,132,42,44
36710,54,25,137,17,49
36711,31,80,117,20,16
36712,50,41,48,22,47
36713,21,40,172,9,44
36714,11,124,140,9,34
36715,41,19,69,43,38
36716,34,73,156,1,2
36717,55,170,98,10,48
36718,5,106,166,39,49
36719,10,97,154,0,19
36720,38,116,171,2,41
36721,51,44,104,6,21
36722,56,97,13,41,41
36723,52,175,4,29,27
36724,24,165,141,27,33
36725,46,80,97,1,3
36726,23,146,109,1,39
36727,16,88,80,2,33
36728,12,78,168,43,39
36729,50,72,75,32,37
36730,16,25,116,6,27
36731,34,28,59,43,31
36732,14,162,133,32,32
36733,21,18,169,1,23
36734,1,178,125,26,26
36735,38,172,115,45,25
36736,54,67,75,18,18
36737,31,49,28,2,43
36738,44,176,136,34,23
36739,52,113,65,19,28
36740,39,178,82,10,7
36741,36,134,49,41,3
36742,33,63,80,29,47
36743,31,146,140,29,19
36744,20,21,83,48,19
36745,33,91,83,46,7
36746,28,76,35,16,22
36747,30,124,59,36,15
36748,46,145,49,26,22
36749,20,82,59,39,9
36750,6,10,180,34,36
36751,53,37,32,22,39
36752,11,142,13,1,7
36753,23,176,20,21,38
36754,5,54,155,38,12
36755,60,50,34,12,23
36756,36,96,181,5,45
36757,19,17,18,49,21
36758,35,159,80,4,37
36759,7,107,74,48,20
36760,34,119,37,30,14
36761,21,85,111,19,48
36762,25,102,67,28,5
36763,1,40,120,30,32
36764,58,67,114,45,29
36765,54,164,59,36,5
36766,33,154,27,6,25
36767,39,75,45,21,48
36768,2,135,127,1,42
36769,59,141,193,20,45
36770,44,140,22,17,26
36771,16,161,68,37,26
36772,59,176,117,8,20
36773,47,149,182,17,25
36774,1,47,81,23,38
36775,53,61,92,48,42
36776,39,88,4,35,39
36777,54,64,189,41,44
36778,33,36,80,26,43
36779,41,132,115,13,16
36780,9,45,160,39,48
36781,34,48,100,1,35
36782,22,167,71,29,41
36783,17,45,154,20,49
36784,14,157,173,25,45
36785,17,66,159,32,31
36786,53,174,114,38,10
36787,51,98,9,22,48
36788,58,12,16,26,10
36789,59,95,87,39,4
36790,11,138,116,36,20
36791,46,148,116,13,9
36792,25,158,139,6,19
36793,37,151,152,23,47
36794,38,48,185,15,36
36795,20,90,87,47,16
36796,59,47,178,13,12
36797,9,75,66,34,7
36798,31,110,155,14,22
36799,7,17,33,49,27
36800,43,150,26,46,16
36801,38,154,51,49,39
36802,11,110,155,42,31
36803,49,25,75,43,3
36804,45,95,144,13,38
36805,32,51,90,8,44
36806,8,160,86,21,13
36807,56,104,193,13,12
36808,51,131,139,28,43
36809,14,91,101,0,23
36810,11,166,86,33,14
36811,35,33,156,24,38
36812,9,124,133,4,41
36813,52,35,29,29,34
36814,6,73,77,40,18
36815,60,179,126,16,9
36816,31,54,23,4,29
36817,48,178,21,3,40
36818,26,73,12,3,8
36819,10,127,44,32,23
36820,23,94,6,41,28
36821,52,94,22,25,41
36822,47,112,77,39,20
36823,37,153,176,29,38
36824,11,25,137,23,5
36825,28,175,111,4,13
36826,45,64,38,13,20
36827,3,44,112,47,39
36828,48,99,18,48,11
36829,38,151,124,47,45
36830,53,139,196,17,15
36831,36,129,36,12,7
36832,46,155,177,14,14
36833,5,65,174,33,46
36834,21,97,129,15,27
36835,52,152,172,36,45
36836,51,123,175,10,36
36837,48,71,31,3,24
36838,50,138,68,41,48
36839,8,68,131,42,6
36840,51,166,153,6,7
36841,46,16,103,20,12
36842,49,159,4,17,30
36843,14,138,35,23,47
36844,46,76,82,49,28
36845,18,90,27,34,34
36846,54,49,20,16,6
36847,16,104,121,46,7
36848,2,76,140,28,13
36849,40,163,92,41,47
36850,2,53,16,37,27
36851,23,14,141,43,29
36852,31,45,99,42,48
36853,41,155,196,25,31
36854,1,47,97,9,27
36855,33,98,189,12,26
36856,31,76,97,4,5
36857,54,124,80,43,23
36858,2,176,67,49,10
36859,15,50,195,44,43
36860,36,41,132,26,47
36861,36,64,143,44,16
36862,27,178,179,38,14
36863,49,157,143,25,20
36864,17,152,10,42,9
36865,50,149,113,43,37
36866,40,110,129,24,12
36867,8,115,91,20,28
36868,52,73,193,33,14
36869,27,40,161,12,47
36870,22,169,58,9,41
36871,24,126,72,15,27
36872,36,92,120,1,47
36873,14,144,31,23,33
36874,15,48,130,40,27
36875,39,74,172,0,41
36876,30,48,85,33,11
36877,40,61,56,24,3
36878,31,148,24,17,43
36879,49,168,104,44,33
36880,23,63,89,48,18
36881,15,84,160,37,43
36882,13,62,149,9,38
36883,51,56,58,36,18
36884,21,18,133,27,7
36885,58,155,105,21,11
36886,11,156,60,5,2
36887,45,29,127,3,6
36888,31,136,113,26,1
36889,47,54,74,13,18
36890,5,41,164,23,2
36891,1,80,168,48,28
36892,40,90,79,23,12
36893,54,29,189,24,21
36894,48,146,117,15,13
36895,40,74,172,12,25
36896,1,14,63,23,38
36897,35,68,176,36,40
36898,31,147,183,39,1
36899,35,45,40,31,29
36900,35,76,4,36,20
36901,11,69,21,45,6
36902,9,119,193,19,28
36903,32,74,49,30,46
36904,36,100,49,20,7
36905,11,43,26,2,17
36906,38,28,157,41,18
36907,31,76,109,9,18
36908,18,62,185,2,30
36909,46,114,178,28,27
36910,43,21,105,42,22
36911,46,146,64,19,47
36912,56,138,105,44,15
36913,53,173,118,39,11
36914,24,71,167,28,45
36915,39,23,199,1,15
36916,3,23,197,8,32
36917,46,161,59,36,35
36918,29,135,106,36,5
36919,26,152,31,28,19
36920,20,22,192,30,11
36921,16,53,41,46,42
36922,45,116,172,29,37
36923,19,52,186,33,41
36924,53,58,173,22,26
36925,32,88,24,29,26
36926,7,76,3,32,25
36927,45,84,182,10,43
36928,29,12,41,1,6
36929,14,30,104,28,40
36930,58,123,162,44,49
36931,50,62,65,45,26
36932,13,135,83,2,8
36933,40,31,105,31,31
36934,36,23,112,1,39
36935,1,51,46,41,12
36936,2,24,195,15,27
36937,13,134,24,21,38
36938,41,126,154,20,12
36939,48,139,196,28,12
36940,25,102,166,1,32
36941,22,129,143,5,24
36942,59,153,82,35,9
36943,52,157,194,31,31
36944,51,85,43,21,20
36945,45,171,148,39,28
36946,9,39,74,35,48
36947,57,38,198,7,27
36948,49,38,39,48,31
36949,8,95,71,16,12
36950,51,154,78,25,40
36951,42,130,91,37,42
36952,44,55,61,2,36
36953,8,154,49,19,49
36954,25,110,68,25,12
36955,16,116,99,26,8
36956,52,99,174,47,15
36957,30,149,65,33,42
36958,33,13,153,30,31
36959,23,160,114,30,16
36960,7,32,74,49,35
36961,51,63,112,25,23
36962,42,132,187,31,42
36963,45,16,199,37,36
36964,51,47,35,2,49
36965,17,40,18,40,14
36966,40,128,30,32,41
36967,30,157,163,19,2
36968,28,169,54,1,49
36969,46,19,144,0,21
36970,11,45,68,32,44
36971,54,72,117,27,22
36972,21,104,69,45,21
36973,7,178,28,33,25
36974,22,150,153,7,39
36975,49,117,85,0,48
36976,29,98,148,11,40
36977,48,173,136,11,46
36978,7,145,9,47,42
36979,48,150,171,14,35
36980,57,115,174,7,29
36981,8,155,141,16,27
36982,56,53,117,21,33
36983,57,106,111,13,7
36984,11,129,17,32,40
36985,9,65,189,23,26
36986,56,153,63,14,25
36987,46,79,60,22,2
36988,31,61,95,25,1
36989,20,69,85,20,8
36990,36,113,68,36,45
36991,47,143,67,32,37
36992,42,73,131,14,47
36993,8,100,59,3,16
36994,25,160,192,33,15
36995,29,141,135,28,34
36996,42,128,127,40,3
36997,20,61,127,18,10
36998,24,20,16,27,37
36999,30,35,90,8,31
37000,27,157,50,4,39
37001,48,15,70,10,1
37002,22,111,54,10,17
37003,30,118,182,30,5
37004,6,55,54,10,41
37005,3,159,42,40,27
37006,42,99,51,46,38
37007,49,154,115,37,34
37008,48,100,55,17,24
37009,43,111,98,26,24
37010,5,29,165,33,35
37011,57,110,13,23,30
37012,31,39,83,49,3
37013,16,47,181,7,40
37014,50,70,99,19,11
37015,33,152,136,32,31
37016,36,47,169,6,4
37017,5,40,84,6,38
37018,11,113,25,24,25
37019,13,119,23,26,36
37020,29,154,26,46,48
37021,3,24,45,1,4
37022,26,23,33,39,15
37023,26,69,139,15,1
37024,40,29,147,21,9
37025,56,127,114,31,25
37026,41,55,171,33,43
37027,24,50,86,26,39
37028,53,22,167,39,41
37029,58,53,104,2,15
37030,6,151,116,8,39
37031,50,147,2,23,15
37032,20,95,4,27,47
37033,6,68,13,34,33
37034,25,81,106,29,26
37035,29,46,19,31,21
37036,3,102,44,1,45
37037,43,65,23,8,35
37038,1,93,75,32,19
37039,28,16,154,1,13
37040,28,57,55,44,49
37041,26,62,124,9,14
37042,50,151,158,32,17
37043,45,170,172,43,9
37044,38,171,78,33,20
37045,5,106,1,34,13
37046,60,91,157,3,31
37047,6,57,156,2,3
37048,14,27,102,35,6
37049,38,21,71,33,30
37050,1,110,147,43,12
37051,28,87,56,35,6
37052,50,127,58,41,39
37053,30,25,25,7,9
37054,53,162,191,49,19
37055,60,116,154,15,49
37056,12,57,47,29,1
37057,38,98,113,26,7
37058,25,165,11,28,2
37059,29,132,122,10,4
37060,2,161,89,10,49
37061,57,36,17,2,23
37062,36,163,45,3,25
37063,51,36,151,4,4
37064,36,129,23,11,13
37065,38,33,169,26,23
37066,47,74,65,17,20
37067,44,177,182,1,30
37068,38,179,131,20,43
37069,48,123,191,19,6
37070,22,77,116,19,9
37071,50,153,53,5,32
37072,29,118,125,35,42
37073,54,93,3,48,2
37074,52,175,103,19,41
37075,3,106,186,41,13
37076,16,119,82,37,1
37077,31,90,102,29,29
37078,21,101,23,32,15
37079,33,36,86,0,4
37080,53,26,135,33,49
37081,23,82,27,34,7
37082,8,11,183,34,41
37083,46,40,37,10,37
37084,28,115,97,24,45
37085,60,135,112,43,18
37086,4,73,29,7,40
37087,32,118,9,4,33
37088,59,163,85,42,30
37089,53,112,87,44,32
37090,14,20,195,45,12
37091,59,36,180,39,44
37092,33,92,105,22,18
37093,24,162,191,41,34
37094,7,101,15,11,34
37095,2,94,111,25,24
37096,59,176,162,44,44
37097,19,104,12,35,8
37098,33,21,107,1,11
37099,45,156,157,33,5
37100,15,39,46,30,24
37101,42,42,72,13,32
37102,31,34,66,23,16
37103,6,96,140,6,2
37104,3,47,7,34,42
37105,3,59,146,44,8
37106,48,23,46,0,29
37107,21,40,185,20,42
37108,52,70,30,25,20
37109,38,140,61,40,40
37110,21,112,20,16,34
37111,13,153,126,33,33
37112,53,24,138,38,48
37113,34,11,28,28,27
37114,34,164,36,40,14
37115,18,98,10,29,45
37116,48,163,114,44,46
37117,46,14,169,8,39
37118,52,109,182,15,36
37119,14,48,12,4,5
37120,2,173,144,16,9
37121,51,42,6,48,20
37122,60,151,128,28,42
37123,14,121,69,27,20
37124,39,103,105,45,3
37125,39,142,24,35,27
37126,51,43,73,22,46
37127,11,36,52,30,22
37128,54,25,9,2,43
37129,55,149,9,26,6
37130,2,68,138,36,35
37131,57,37,195,21,7
37132,4,53,86,47,49
37133,38,21,56,4,2
37134,2,149,88,4,41
37135,11,106,117,43,42
37136,15,45,131,21,20
37137,14,14,15,42,30
37138,35,12,161,2,48
37139,46,140,161,13,38
37140,3,163,10,22,40
37141,3,169,83,5,47
37142,46,172,183,46,31
37143,52,136,134,20,20
37144,48,136,40,33,11
37145,17,135,172,28,48
37146,45,124,83,35,41
37147,22,78,30,32,36
37148,34,70,83,36,6
37149,44,93,163,22,29
37150,30,16,112,39,16
37151,53,48,109,6,8
37152,54,16,36,9,1
37153,14,80,86,14,18
37154,4,17,170,26,34
37155,28,94,175,37,2
37156,37,15,53,45,32
37157,36,18,44,2,19
37158,35,19,46,42,44
37159,38,73,162,12,26
