player_id,注册日期,渠道,设备类型,国家/地区
42495,2024-05-30,Google广告,iOS,巴西
42496,2024-09-24,应用商店推荐,iOS,巴西
42497,2024-07-28,FB广告,iOS,巴西
42498,2023-04-02,自然流量,Android,德国
42499,2024-12-31,跨推广,iOS,美国
42500,2024-03-13,自然流量,iOS,日本
42501,2023-12-03,应用商店推荐,iOS,中国
42502,2023-10-21,自然流量,Android,中国
42503,2024-11-30,Google广告,iOS,英国
42504,2024-11-10,跨推广,iOS,韩国
42505,2023-09-21,Google广告,iOS,日本
42506,2023-04-15,FB广告,iOS,英国
42507,2023-08-12,FB广告,iOS,美国
42508,2024-02-23,FB广告,Android,英国
42509,2023-04-25,FB广告,iOS,韩国
42510,2023-08-23,应用商店推荐,iOS,德国
42511,2023-10-01,应用商店推荐,Android,中国
42512,2023-08-18,应用商店推荐,Android,德国
42513,2024-12-29,Google广告,Android,英国
42514,2023-02-03,Google广告,iOS,中国
42515,2024-01-23,自然流量,Android,中国
42516,2024-12-09,跨推广,iOS,加拿大
42517,2024-05-15,Google广告,iOS,日本
42518,2024-04-06,自然流量,iOS,日本
42519,2024-03-24,FB广告,iOS,韩国
42520,2023-08-02,FB广告,iOS,日本
42521,2023-02-15,Google广告,Android,中国
42522,2024-02-09,应用商店推荐,iOS,巴西
42523,2023-11-29,自然流量,iOS,美国
42524,2023-08-28,跨推广,Android,中国
42525,2023-09-11,自然流量,iOS,美国
42526,2023-08-16,应用商店推荐,iOS,英国
42527,2023-06-15,应用商店推荐,Android,英国
42528,2024-08-07,Google广告,Android,英国
42529,2024-05-25,应用商店推荐,iOS,日本
42530,2024-08-20,应用商店推荐,Android,德国
42531,2024-08-15,跨推广,Android,德国
42532,2024-12-27,应用商店推荐,Android,日本
42533,2024-11-06,FB广告,Android,英国
42534,2024-01-25,应用商店推荐,iOS,加拿大
42535,2024-02-27,FB广告,iOS,加拿大
42536,2024-02-15,跨推广,Android,德国
42537,2024-08-03,Google广告,Android,英国
42538,2024-10-10,FB广告,Android,美国
42539,2024-10-25,Google广告,iOS,德国
42540,2024-03-22,Google广告,Android,美国
42541,2024-02-07,FB广告,Android,日本
42542,2023-04-07,自然流量,Android,日本
42543,2024-01-14,应用商店推荐,Android,德国
42544,2024-10-31,跨推广,iOS,巴西
42545,2023-07-05,Google广告,Android,巴西
42546,2024-11-10,自然流量,Android,中国
42547,2023-09-01,Google广告,Android,韩国
42548,2024-09-22,自然流量,Android,德国
42549,2024-12-08,跨推广,iOS,日本
42550,2024-05-17,自然流量,Android,日本
42551,2023-10-15,跨推广,iOS,日本
42552,2024-01-04,应用商店推荐,iOS,韩国
42553,2023-03-06,自然流量,iOS,韩国
42554,2023-06-11,Google广告,iOS,中国
42555,2024-08-19,应用商店推荐,Android,韩国
42556,2024-07-24,Google广告,Android,日本
42557,2024-10-23,Google广告,iOS,德国
42558,2024-02-22,应用商店推荐,Android,韩国
42559,2024-04-25,应用商店推荐,iOS,日本
42560,2024-09-24,跨推广,Android,德国
42561,2023-09-26,自然流量,Android,巴西
42562,2024-07-20,跨推广,iOS,韩国
42563,2024-10-09,FB广告,Android,韩国
42564,2023-07-09,FB广告,iOS,美国
42565,2024-02-10,跨推广,Android,英国
42566,2024-05-03,跨推广,iOS,韩国
42567,2023-11-08,自然流量,iOS,韩国
42568,2024-08-18,应用商店推荐,iOS,中国
42569,2024-11-19,FB广告,iOS,英国
42570,2023-04-04,应用商店推荐,iOS,日本
42571,2024-01-25,Google广告,iOS,美国
42572,2024-06-30,Google广告,iOS,韩国
42573,2024-02-15,应用商店推荐,Android,加拿大
42574,2023-07-31,Google广告,iOS,日本
42575,2024-09-29,FB广告,Android,巴西
42576,2024-01-04,FB广告,iOS,韩国
42577,2023-06-17,Google广告,iOS,中国
42578,2023-01-14,FB广告,Android,中国
42579,2024-08-08,Google广告,Android,日本
42580,2024-07-17,自然流量,Android,巴西
42581,2023-07-26,自然流量,iOS,德国
42582,2023-02-12,应用商店推荐,iOS,加拿大
42583,2024-03-17,Google广告,Android,加拿大
42584,2024-05-29,自然流量,iOS,巴西
42585,2024-08-29,自然流量,iOS,巴西
42586,2024-01-30,FB广告,iOS,韩国
42587,2023-08-26,应用商店推荐,iOS,德国
42588,2024-11-09,应用商店推荐,Android,巴西
42589,2024-06-14,自然流量,Android,日本
42590,2024-12-19,自然流量,iOS,美国
42591,2024-02-08,应用商店推荐,Android,美国
42592,2023-08-02,FB广告,Android,韩国
42593,2024-07-21,跨推广,iOS,韩国
42594,2024-01-09,FB广告,iOS,美国
42595,2023-05-12,跨推广,iOS,中国
42596,2023-01-09,应用商店推荐,iOS,英国
42597,2023-06-02,应用商店推荐,iOS,韩国
42598,2024-03-06,应用商店推荐,iOS,日本
42599,2024-04-27,Google广告,Android,韩国
42600,2023-11-01,Google广告,Android,巴西
42601,2023-10-11,Google广告,iOS,日本
42602,2024-04-16,应用商店推荐,iOS,美国
42603,2023-07-09,自然流量,Android,巴西
42604,2024-06-11,应用商店推荐,iOS,韩国
42605,2024-05-26,跨推广,iOS,中国
42606,2023-12-09,FB广告,iOS,日本
42607,2024-03-05,跨推广,iOS,巴西
42608,2024-12-15,FB广告,Android,巴西
42609,2024-11-16,跨推广,iOS,中国
42610,2024-11-10,FB广告,Android,加拿大
42611,2023-02-03,自然流量,iOS,巴西
42612,2024-04-15,FB广告,Android,日本
42613,2024-01-29,应用商店推荐,iOS,巴西
42614,2024-05-09,跨推广,iOS,加拿大
42615,2024-05-27,Google广告,Android,巴西
42616,2023-11-18,自然流量,Android,德国
42617,2023-04-25,跨推广,iOS,英国
42618,2023-08-02,自然流量,iOS,中国
42619,2023-05-25,Google广告,Android,英国
42620,2024-07-12,Google广告,Android,中国
42621,2023-06-27,Google广告,iOS,英国
42622,2024-12-25,Google广告,iOS,中国
42623,2023-12-26,Google广告,iOS,巴西
42624,2023-10-12,应用商店推荐,iOS,加拿大
42625,2023-09-02,FB广告,iOS,中国
42626,2023-07-25,Google广告,iOS,中国
42627,2024-08-06,跨推广,Android,美国
42628,2023-12-08,跨推广,iOS,巴西
42629,2024-12-27,Google广告,iOS,韩国
42630,2023-12-26,自然流量,Android,巴西
42631,2024-05-13,Google广告,Android,巴西
42632,2023-05-21,应用商店推荐,Android,加拿大
42633,2024-10-29,FB广告,iOS,中国
42634,2023-08-10,跨推广,iOS,英国
42635,2024-01-24,Google广告,Android,巴西
42636,2023-11-26,FB广告,Android,德国
42637,2024-01-28,FB广告,iOS,日本
42638,2024-10-15,Google广告,iOS,英国
42639,2023-12-24,FB广告,iOS,美国
42640,2024-01-29,跨推广,iOS,加拿大
42641,2024-08-09,Google广告,iOS,巴西
42642,2023-02-09,自然流量,Android,英国
42643,2023-09-30,Google广告,iOS,韩国
42644,2024-02-24,跨推广,Android,美国
42645,2023-03-11,Google广告,iOS,英国
42646,2024-09-14,Google广告,iOS,美国
42647,2024-04-02,Google广告,iOS,加拿大
42648,2023-08-22,应用商店推荐,iOS,英国
42649,2023-07-16,应用商店推荐,iOS,巴西
42650,2024-12-11,跨推广,iOS,英国
42651,2024-05-23,FB广告,Android,德国
42652,2024-06-19,Google广告,iOS,韩国
42653,2023-05-27,Google广告,Android,德国
42654,2024-07-27,应用商店推荐,Android,德国
42655,2024-04-03,自然流量,iOS,韩国
42656,2023-03-08,应用商店推荐,Android,美国
42657,2023-01-30,FB广告,Android,巴西
42658,2023-04-17,Google广告,iOS,加拿大
42659,2024-11-08,Google广告,iOS,美国
42660,2024-01-25,跨推广,iOS,美国
42661,2024-02-10,自然流量,Android,加拿大
42662,2023-05-01,跨推广,Android,德国
42663,2023-01-11,自然流量,iOS,韩国
42664,2024-08-06,自然流量,Android,加拿大
42665,2023-12-13,自然流量,Android,美国
42666,2023-09-10,自然流量,iOS,日本
42667,2023-04-29,跨推广,Android,德国
42668,2024-06-03,Google广告,Android,加拿大
42669,2023-08-03,Google广告,iOS,加拿大
42670,2023-03-21,跨推广,Android,中国
42671,2024-02-23,应用商店推荐,Android,巴西
42672,2024-08-06,FB广告,iOS,美国
42673,2024-12-12,自然流量,Android,德国
42674,2024-11-15,跨推广,iOS,韩国
42675,2023-10-16,自然流量,iOS,加拿大
42676,2023-08-22,自然流量,iOS,韩国
42677,2023-09-18,自然流量,iOS,巴西
42678,2024-10-18,跨推广,iOS,中国
42679,2023-01-22,Google广告,iOS,美国
42680,2023-03-19,应用商店推荐,iOS,加拿大
42681,2024-11-02,应用商店推荐,iOS,中国
42682,2023-01-14,跨推广,Android,韩国
42683,2023-05-28,FB广告,Android,美国
42684,2024-10-23,应用商店推荐,iOS,日本
42685,2023-01-30,应用商店推荐,Android,加拿大
42686,2024-03-13,自然流量,Android,日本
42687,2024-11-03,跨推广,iOS,日本
42688,2024-06-13,Google广告,iOS,中国
42689,2023-03-04,跨推广,Android,英国
42690,2024-03-05,跨推广,iOS,美国
42691,2023-05-15,应用商店推荐,Android,英国
42692,2023-06-06,自然流量,Android,日本
42693,2024-07-22,跨推广,iOS,英国
42694,2023-09-11,Google广告,Android,加拿大
42695,2023-07-06,自然流量,Android,英国
42696,2024-01-14,自然流量,iOS,中国
42697,2023-11-23,Google广告,Android,巴西
42698,2023-07-18,Google广告,iOS,美国
42699,2023-06-20,Google广告,Android,韩国
42700,2023-11-11,跨推广,Android,英国
42701,2023-01-06,自然流量,iOS,日本
42702,2023-09-13,自然流量,Android,日本
42703,2023-11-16,FB广告,iOS,中国
42704,2023-09-05,FB广告,Android,加拿大
42705,2024-12-31,FB广告,iOS,英国
42706,2023-01-04,跨推广,Android,加拿大
42707,2024-05-27,跨推广,Android,巴西
42708,2024-05-20,Google广告,iOS,中国
42709,2023-01-31,跨推广,Android,英国
42710,2024-09-20,自然流量,Android,巴西
42711,2023-10-02,自然流量,Android,日本
42712,2024-12-09,应用商店推荐,Android,英国
42713,2023-11-21,应用商店推荐,iOS,韩国
42714,2023-06-26,跨推广,iOS,中国
42715,2023-10-14,应用商店推荐,Android,中国
42716,2023-03-20,跨推广,Android,日本
42717,2023-08-31,Google广告,Android,巴西
42718,2024-05-15,Google广告,Android,中国
42719,2023-07-24,应用商店推荐,iOS,日本
42720,2024-04-04,跨推广,iOS,日本
42721,2024-01-18,应用商店推荐,Android,美国
42722,2024-12-23,自然流量,Android,中国
42723,2023-11-29,跨推广,Android,日本
42724,2024-08-25,FB广告,iOS,中国
42725,2023-06-15,自然流量,iOS,加拿大
42726,2023-06-10,跨推广,Android,英国
42727,2023-01-06,应用商店推荐,Android,德国
42728,2024-10-14,应用商店推荐,iOS,德国
42729,2023-07-24,应用商店推荐,Android,巴西
42730,2024-06-15,跨推广,Android,德国
42731,2023-04-10,应用商店推荐,iOS,美国
42732,2024-11-07,跨推广,iOS,美国
42733,2023-02-14,跨推广,Android,德国
42734,2024-04-01,应用商店推荐,iOS,韩国
42735,2023-08-15,Google广告,Android,英国
42736,2023-11-11,Google广告,iOS,中国
42737,2023-02-21,自然流量,Android,美国
42738,2023-05-26,跨推广,iOS,日本
42739,2023-10-08,应用商店推荐,Android,英国
42740,2023-05-03,应用商店推荐,iOS,中国
42741,2024-12-19,应用商店推荐,iOS,日本
42742,2024-04-15,Google广告,Android,巴西
42743,2023-10-24,FB广告,iOS,韩国
42744,2024-09-05,跨推广,Android,巴西
42745,2024-05-26,自然流量,iOS,加拿大
42746,2024-10-02,自然流量,iOS,美国
42747,2024-05-16,自然流量,Android,日本
42748,2024-11-09,跨推广,Android,加拿大
42749,2023-07-21,跨推广,Android,德国
42750,2024-02-19,自然流量,iOS,美国
42751,2024-09-05,自然流量,iOS,日本
42752,2024-08-05,应用商店推荐,Android,巴西
42753,2024-02-26,FB广告,iOS,美国
42754,2024-06-03,Google广告,Android,日本
42755,2024-11-04,跨推广,Android,德国
42756,2023-03-14,FB广告,iOS,英国
42757,2023-12-11,自然流量,Android,德国
42758,2023-01-27,自然流量,Android,加拿大
42759,2023-06-18,自然流量,Android,日本
42760,2024-08-07,自然流量,Android,日本
42761,2023-07-28,应用商店推荐,iOS,美国
42762,2024-09-02,跨推广,Android,日本
42763,2024-06-26,自然流量,iOS,巴西
42764,2024-06-28,自然流量,Android,德国
42765,2024-12-25,跨推广,iOS,加拿大
42766,2024-10-18,Google广告,Android,日本
42767,2024-09-02,应用商店推荐,iOS,美国
42768,2023-11-06,应用商店推荐,iOS,美国
42769,2023-06-29,FB广告,Android,英国
42770,2024-10-08,应用商店推荐,Android,日本
42771,2024-03-13,FB广告,iOS,韩国
42772,2024-04-21,Google广告,iOS,中国
42773,2024-01-30,跨推广,iOS,加拿大
42774,2024-12-02,自然流量,Android,德国
42775,2024-06-25,FB广告,iOS,美国
42776,2024-08-16,应用商店推荐,iOS,美国
42777,2023-02-26,自然流量,iOS,加拿大
42778,2023-06-23,Google广告,iOS,韩国
42779,2024-12-20,跨推广,Android,韩国
42780,2023-11-22,FB广告,Android,美国
42781,2023-11-18,应用商店推荐,iOS,日本
42782,2023-07-02,自然流量,iOS,日本
42783,2023-08-23,自然流量,iOS,德国
42784,2024-09-10,自然流量,iOS,中国
42785,2023-07-05,跨推广,Android,韩国
42786,2023-09-23,FB广告,iOS,美国
42787,2024-10-05,跨推广,iOS,巴西
42788,2023-11-25,应用商店推荐,iOS,英国
42789,2023-12-31,FB广告,Android,巴西
42790,2024-11-13,Google广告,iOS,加拿大
42791,2023-01-24,Google广告,iOS,英国
42792,2023-09-18,跨推广,Android,德国
42793,2023-12-21,跨推广,iOS,德国
42794,2023-07-15,跨推广,Android,中国
42795,2024-09-02,Google广告,iOS,韩国
42796,2024-05-04,Google广告,iOS,巴西
42797,2023-11-29,FB广告,Android,日本
42798,2024-09-04,FB广告,iOS,加拿大
42799,2024-09-23,跨推广,iOS,日本
42800,2023-11-17,自然流量,Android,韩国
42801,2024-03-22,FB广告,Android,德国
42802,2024-01-12,Google广告,Android,德国
42803,2023-07-22,应用商店推荐,iOS,德国
42804,2023-03-31,自然流量,iOS,美国
42805,2024-12-07,Google广告,iOS,加拿大
42806,2023-06-26,自然流量,Android,日本
42807,2024-09-18,应用商店推荐,iOS,美国
42808,2023-02-01,跨推广,iOS,中国
42809,2024-12-27,自然流量,Android,英国
42810,2023-08-31,应用商店推荐,Android,日本
42811,2023-03-11,应用商店推荐,iOS,韩国
42812,2023-03-12,自然流量,Android,德国
42813,2024-09-14,自然流量,Android,中国
42814,2023-06-07,自然流量,iOS,加拿大
42815,2024-07-02,自然流量,Android,韩国
42816,2023-11-22,跨推广,Android,巴西
42817,2023-02-04,Google广告,iOS,加拿大
42818,2024-04-24,FB广告,Android,巴西
42819,2024-04-04,跨推广,iOS,美国
42820,2024-02-20,自然流量,iOS,美国
42821,2024-07-24,应用商店推荐,Android,德国
42822,2024-02-23,跨推广,iOS,加拿大
42823,2024-05-25,FB广告,Android,韩国
42824,2024-01-03,FB广告,Android,日本
42825,2023-07-26,跨推广,Android,德国
42826,2023-12-27,应用商店推荐,iOS,日本
42827,2024-03-11,应用商店推荐,iOS,英国
42828,2024-07-31,应用商店推荐,iOS,英国
42829,2023-09-27,Google广告,Android,中国
42830,2023-08-21,应用商店推荐,Android,加拿大
42831,2024-10-30,FB广告,Android,德国
42832,2023-04-16,自然流量,Android,韩国
42833,2024-10-27,自然流量,iOS,日本
42834,2023-01-18,FB广告,Android,加拿大
42835,2024-05-09,应用商店推荐,Android,德国
42836,2023-09-17,自然流量,iOS,日本
42837,2024-04-29,FB广告,Android,巴西
42838,2023-11-09,应用商店推荐,Android,巴西
42839,2024-09-22,Google广告,Android,中国
42840,2023-04-12,自然流量,Android,中国
42841,2024-06-20,应用商店推荐,iOS,中国
42842,2023-06-29,应用商店推荐,Android,韩国
42843,2024-05-24,自然流量,Android,中国
42844,2024-04-21,应用商店推荐,iOS,巴西
42845,2024-11-04,跨推广,Android,中国
42846,2024-02-04,跨推广,Android,英国
42847,2023-12-16,Google广告,Android,巴西
42848,2023-08-03,FB广告,Android,巴西
42849,2024-01-18,跨推广,iOS,德国
42850,2023-05-04,跨推广,Android,英国
42851,2023-10-19,Google广告,Android,美国
42852,2024-10-29,跨推广,Android,德国
42853,2024-12-05,跨推广,iOS,加拿大
42854,2023-11-24,自然流量,iOS,巴西
42855,2024-07-18,Google广告,iOS,加拿大
42856,2024-11-12,应用商店推荐,iOS,韩国
42857,2023-04-08,应用商店推荐,iOS,韩国
42858,2024-10-20,FB广告,Android,英国
42859,2023-10-27,FB广告,iOS,加拿大
42860,2023-01-30,跨推广,Android,中国
42861,2023-03-15,跨推广,iOS,韩国
42862,2023-06-21,应用商店推荐,Android,巴西
42863,2023-03-25,Google广告,Android,日本
42864,2024-08-07,自然流量,iOS,日本
42865,2023-10-17,FB广告,Android,日本
42866,2024-09-30,跨推广,Android,德国
42867,2023-03-26,FB广告,Android,美国
42868,2023-09-11,应用商店推荐,Android,巴西
42869,2024-10-25,Google广告,Android,美国
42870,2024-06-02,应用商店推荐,Android,英国
42871,2024-03-27,自然流量,iOS,美国
42872,2023-11-03,Google广告,Android,德国
42873,2024-10-09,自然流量,iOS,德国
42874,2023-07-03,自然流量,iOS,日本
42875,2023-11-10,Google广告,Android,中国
42876,2023-12-07,自然流量,iOS,英国
42877,2023-08-15,FB广告,iOS,德国
42878,2023-09-21,跨推广,iOS,韩国
42879,2024-03-25,Google广告,Android,英国
42880,2023-09-08,应用商店推荐,Android,巴西
42881,2024-02-12,应用商店推荐,iOS,巴西
42882,2023-06-19,跨推广,iOS,巴西
42883,2024-07-19,应用商店推荐,iOS,中国
42884,2023-05-12,跨推广,iOS,英国
42885,2024-08-28,FB广告,Android,韩国
42886,2023-02-15,应用商店推荐,iOS,韩国
42887,2023-12-16,应用商店推荐,Android,韩国
42888,2023-04-09,FB广告,Android,美国
42889,2023-02-06,应用商店推荐,Android,中国
42890,2024-03-13,应用商店推荐,iOS,德国
42891,2023-03-16,FB广告,Android,美国
42892,2023-02-27,FB广告,Android,德国
42893,2023-01-19,FB广告,iOS,德国
42894,2024-02-06,应用商店推荐,Android,中国
42895,2023-07-07,跨推广,Android,巴西
42896,2023-05-19,跨推广,iOS,英国
42897,2023-05-23,Google广告,iOS,美国
42898,2023-04-18,Google广告,iOS,日本
42899,2023-08-09,应用商店推荐,iOS,韩国
42900,2023-05-25,应用商店推荐,iOS,日本
42901,2024-05-24,跨推广,Android,韩国
42902,2024-01-11,自然流量,iOS,巴西
42903,2023-01-05,Google广告,iOS,加拿大
42904,2024-01-23,跨推广,Android,韩国
42905,2024-07-21,应用商店推荐,iOS,巴西
42906,2024-07-13,Google广告,Android,巴西
42907,2023-06-12,Google广告,Android,日本
42908,2023-12-31,Google广告,iOS,加拿大
42909,2024-02-21,应用商店推荐,Android,德国
42910,2024-05-23,跨推广,iOS,巴西
42911,2024-09-03,自然流量,iOS,英国
42912,2023-01-21,应用商店推荐,Android,美国
42913,2024-09-05,Google广告,iOS,韩国
42914,2024-05-31,FB广告,Android,英国
42915,2023-07-16,跨推广,Android,美国
42916,2024-10-22,应用商店推荐,Android,加拿大
42917,2023-12-11,Google广告,iOS,中国
42918,2023-11-26,自然流量,Android,美国
42919,2024-01-13,Google广告,Android,加拿大
42920,2023-07-30,Google广告,Android,加拿大
42921,2023-06-09,应用商店推荐,Android,加拿大
42922,2024-10-19,自然流量,iOS,中国
42923,2024-07-23,FB广告,Android,韩国
42924,2023-12-20,应用商店推荐,Android,加拿大
42925,2023-08-28,跨推广,iOS,德国
42926,2023-03-20,自然流量,Android,德国
42927,2023-06-01,FB广告,Android,英国
42928,2024-05-31,FB广告,iOS,德国
42929,2024-01-18,自然流量,iOS,英国
42930,2024-11-23,跨推广,Android,中国
42931,2023-12-18,Google广告,iOS,加拿大
42932,2023-07-20,应用商店推荐,Android,美国
42933,2023-05-13,跨推广,Android,韩国
42934,2024-09-25,FB广告,iOS,德国
42935,2023-06-18,跨推广,iOS,韩国
42936,2024-01-26,Google广告,Android,韩国
42937,2024-01-20,跨推广,iOS,韩国
42938,2023-04-08,跨推广,iOS,中国
42939,2024-01-12,FB广告,iOS,美国
42940,2023-12-06,跨推广,Android,巴西
42941,2024-06-14,应用商店推荐,iOS,德国
42942,2023-05-12,自然流量,Android,美国
42943,2024-08-30,FB广告,Android,德国
42944,2023-07-29,自然流量,Android,中国
42945,2023-01-05,跨推广,Android,日本
42946,2024-01-12,Google广告,iOS,中国
42947,2024-10-01,FB广告,iOS,美国
42948,2023-02-23,跨推广,iOS,德国
42949,2024-05-12,跨推广,Android,美国
42950,2023-07-17,Google广告,iOS,巴西
42951,2024-03-16,跨推广,Android,英国
42952,2024-12-18,应用商店推荐,Android,美国
42953,2023-06-29,Google广告,Android,中国
42954,2023-08-29,FB广告,iOS,美国
42955,2023-11-16,FB广告,iOS,加拿大
42956,2024-05-15,自然流量,iOS,中国
42957,2024-10-11,应用商店推荐,Android,美国
42958,2023-01-23,应用商店推荐,iOS,日本
42959,2024-09-23,FB广告,iOS,英国
42960,2024-09-18,跨推广,iOS,英国
42961,2024-08-16,应用商店推荐,iOS,韩国
42962,2024-12-08,应用商店推荐,iOS,日本
42963,2023-06-29,跨推广,iOS,德国
42964,2023-06-24,Google广告,iOS,巴西
42965,2023-07-17,跨推广,iOS,中国
42966,2024-06-21,自然流量,Android,韩国
42967,2024-03-29,自然流量,iOS,美国
42968,2023-04-09,FB广告,Android,英国
42969,2024-03-02,Google广告,Android,中国
42970,2024-03-28,应用商店推荐,Android,德国
42971,2023-07-10,FB广告,Android,日本
42972,2024-07-31,FB广告,Android,英国
42973,2024-05-13,应用商店推荐,Android,美国
42974,2024-09-07,应用商店推荐,iOS,德国
42975,2023-07-10,跨推广,Android,巴西
42976,2023-05-21,自然流量,Android,中国
42977,2024-11-21,应用商店推荐,iOS,德国
42978,2023-06-24,跨推广,iOS,韩国
42979,2024-02-24,自然流量,iOS,韩国
42980,2024-11-06,Google广告,iOS,美国
42981,2024-03-09,Google广告,Android,德国
42982,2024-03-15,Google广告,iOS,美国
42983,2024-06-14,应用商店推荐,iOS,中国
42984,2024-06-15,自然流量,Android,德国
42985,2023-12-27,自然流量,iOS,中国
42986,2024-03-21,Google广告,iOS,中国
42987,2024-07-09,FB广告,iOS,英国
42988,2024-12-08,自然流量,iOS,巴西
42989,2024-12-07,自然流量,iOS,巴西
42990,2023-12-23,跨推广,iOS,德国
42991,2024-07-14,Google广告,Android,中国
42992,2023-02-28,FB广告,Android,韩国
42993,2024-10-05,跨推广,Android,美国
42994,2023-06-16,FB广告,iOS,美国
42995,2024-10-08,FB广告,Android,美国
42996,2024-08-23,FB广告,iOS,美国
42997,2023-09-20,应用商店推荐,iOS,巴西
42998,2024-03-06,自然流量,iOS,加拿大
42999,2024-09-19,自然流量,Android,韩国
43000,2023-07-15,跨推广,Android,德国
43001,2023-12-20,FB广告,iOS,加拿大
43002,2024-09-11,FB广告,Android,德国
43003,2023-02-16,自然流量,iOS,加拿大
43004,2023-11-05,FB广告,iOS,中国
43005,2023-08-18,FB广告,iOS,中国
43006,2024-02-15,FB广告,Android,巴西
43007,2023-11-12,Google广告,Android,韩国
43008,2023-03-18,Google广告,iOS,日本
43009,2023-03-03,Google广告,iOS,德国
43010,2024-07-24,跨推广,Android,中国
43011,2023-08-26,FB广告,iOS,加拿大
43012,2024-12-01,Google广告,iOS,韩国
43013,2024-07-21,Google广告,iOS,英国
43014,2023-03-19,应用商店推荐,Android,英国
43015,2024-07-12,跨推广,iOS,德国
43016,2024-10-11,Google广告,iOS,加拿大
43017,2024-02-20,Google广告,iOS,韩国
43018,2023-01-24,Google广告,Android,加拿大
43019,2023-01-29,应用商店推荐,Android,巴西
43020,2024-05-05,应用商店推荐,Android,德国
43021,2023-05-15,跨推广,iOS,加拿大
43022,2023-12-17,FB广告,iOS,韩国
43023,2023-12-16,FB广告,iOS,巴西
43024,2023-10-08,跨推广,iOS,美国
43025,2024-04-20,FB广告,Android,英国
43026,2023-10-19,自然流量,Android,日本
43027,2023-07-08,FB广告,iOS,加拿大
43028,2024-08-05,应用商店推荐,iOS,加拿大
43029,2024-02-23,应用商店推荐,Android,加拿大
43030,2024-04-12,Google广告,Android,巴西
43031,2023-07-25,应用商店推荐,iOS,日本
43032,2023-08-30,自然流量,Android,德国
43033,2023-11-02,自然流量,Android,韩国
43034,2023-07-03,自然流量,iOS,英国
43035,2024-04-22,Google广告,iOS,巴西
43036,2024-05-18,FB广告,Android,德国
43037,2023-05-08,Google广告,iOS,巴西
43038,2024-03-24,应用商店推荐,iOS,韩国
43039,2023-08-18,自然流量,Android,美国
43040,2023-02-10,Google广告,Android,德国
43041,2024-11-04,Google广告,iOS,韩国
43042,2024-01-27,自然流量,iOS,韩国
43043,2023-12-06,跨推广,iOS,巴西
43044,2024-10-31,自然流量,Android,巴西
43045,2023-01-21,跨推广,iOS,日本
43046,2023-12-13,自然流量,iOS,中国
43047,2023-01-10,FB广告,iOS,中国
43048,2023-03-28,跨推广,Android,巴西
43049,2024-06-28,跨推广,iOS,中国
43050,2023-12-05,Google广告,iOS,加拿大
43051,2024-12-15,跨推广,iOS,英国
43052,2023-01-04,应用商店推荐,iOS,美国
43053,2023-01-23,Google广告,Android,英国
43054,2023-07-16,Google广告,Android,韩国
43055,2024-05-12,FB广告,Android,中国
43056,2023-09-30,Google广告,iOS,巴西
43057,2024-03-26,Google广告,Android,德国
43058,2023-04-17,应用商店推荐,Android,美国
43059,2024-01-13,Google广告,iOS,德国
43060,2023-07-19,跨推广,Android,美国
43061,2024-12-27,FB广告,iOS,英国
43062,2023-01-02,应用商店推荐,iOS,德国
43063,2023-05-01,自然流量,iOS,中国
43064,2024-09-06,自然流量,Android,美国
43065,2023-05-29,自然流量,Android,韩国
43066,2023-06-01,应用商店推荐,Android,加拿大
43067,2024-07-18,自然流量,Android,美国
43068,2024-11-08,跨推广,iOS,巴西
43069,2023-11-02,自然流量,Android,中国
43070,2024-11-09,自然流量,iOS,日本
43071,2024-04-19,FB广告,iOS,韩国
43072,2023-12-30,自然流量,iOS,英国
43073,2023-03-12,自然流量,Android,加拿大
43074,2024-10-01,Google广告,iOS,中国
43075,2023-02-02,跨推广,iOS,美国
43076,2023-06-06,应用商店推荐,iOS,中国
43077,2023-11-26,FB广告,iOS,美国
43078,2024-12-16,应用商店推荐,iOS,美国
43079,2024-12-07,自然流量,iOS,韩国
43080,2024-01-22,Google广告,iOS,巴西
43081,2024-09-12,自然流量,iOS,巴西
43082,2023-06-08,自然流量,Android,美国
43083,2024-06-22,FB广告,Android,日本
43084,2023-08-15,FB广告,Android,中国
43085,2023-09-09,应用商店推荐,Android,中国
43086,2024-01-02,自然流量,Android,巴西
43087,2023-09-19,应用商店推荐,iOS,美国
43088,2024-10-07,自然流量,iOS,美国
43089,2024-06-21,FB广告,iOS,韩国
43090,2023-02-12,Google广告,Android,韩国
43091,2024-06-14,应用商店推荐,iOS,美国
43092,2023-01-16,应用商店推荐,Android,加拿大
43093,2023-04-15,跨推广,Android,德国
43094,2023-07-22,跨推广,Android,英国
43095,2024-12-20,Google广告,iOS,美国
43096,2024-11-08,跨推广,iOS,英国
43097,2023-02-28,Google广告,iOS,英国
43098,2023-02-17,自然流量,Android,巴西
43099,2024-10-21,跨推广,iOS,加拿大
43100,2023-10-04,跨推广,iOS,日本
43101,2024-02-16,应用商店推荐,Android,中国
43102,2023-06-27,Google广告,Android,加拿大
43103,2023-04-24,应用商店推荐,Android,德国
43104,2023-10-23,跨推广,Android,加拿大
43105,2024-12-30,自然流量,Android,德国
43106,2024-03-13,FB广告,iOS,德国
43107,2023-09-23,Google广告,iOS,中国
43108,2023-06-11,Google广告,Android,韩国
43109,2024-05-18,自然流量,Android,德国
43110,2023-02-05,自然流量,Android,英国
43111,2024-08-09,Google广告,iOS,日本
