player_id,首次付费日期,累计付费金额,付费次数,最近一次付费,购买道具类型
44132,,0.0,0,,
44133,,0.0,0,,
44134,,0.0,0,,
44135,2024-06-11,1098.82,8,2024-08-02,钻石包
44136,,0.0,0,,
44137,,0.0,0,,
44138,2023-03-07,972.23,5,2023-03-29,皮肤礼包
44139,2024-09-14,98.21,8,2024-11-09,皮肤礼包
44140,,0.0,0,,
44141,,0.0,0,,
44142,,0.0,0,,
44143,,0.0,0,,
44144,,0.0,0,,
44145,,0.0,0,,
44146,,0.0,0,,
44147,2024-04-20,597.48,8,2024-05-18,钻石包
44148,,0.0,0,,
44149,,0.0,0,,
44150,,0.0,0,,
44151,,0.0,0,,
44152,,0.0,0,,
44153,2024-01-18,696.4,4,2024-02-06,武器礼包
44154,,0.0,0,,
44155,2023-03-15,1652.29,6,2023-03-26,武器礼包
44156,,0.0,0,,
44157,,0.0,0,,
44158,2024-07-05,447.66,2,2024-07-26,武器礼包
44159,2023-04-24,525.29,9,2023-04-30,皮肤礼包
44160,2023-11-05,1727.68,8,2023-12-26,武器礼包
44161,2023-04-24,2156.75,9,2023-06-22,月卡
44162,2025-01-09,165.43,9,2025-03-04,武器礼包
44163,,0.0,0,,
44164,,0.0,0,,
44165,,0.0,0,,
44166,,0.0,0,,
44167,,0.0,0,,
44168,,0.0,0,,
44169,,0.0,0,,
44170,,0.0,0,,
44171,,0.0,0,,
44172,,0.0,0,,
44173,,0.0,0,,
44174,2023-07-18,82.97,1,2023-08-26,钻石包
44175,,0.0,0,,
44176,,0.0,0,,
44177,,0.0,0,,
44178,2024-12-30,717.41,3,2025-02-01,月卡
44179,,0.0,0,,
44180,,0.0,0,,
44181,,0.0,0,,
44182,,0.0,0,,
44183,2024-08-18,951.64,4,2024-09-02,皮肤礼包
44184,,0.0,0,,
44185,2023-11-14,75.94,1,2023-12-15,钻石包
44186,,0.0,0,,
44187,,0.0,0,,
44188,2024-02-21,726.71,5,2024-03-13,体力包
44189,,0.0,0,,
44190,,0.0,0,,
44191,,0.0,0,,
44192,,0.0,0,,
44193,,0.0,0,,
44194,2024-09-11,367.69,9,2024-10-15,体力包
44195,,0.0,0,,
44196,2023-02-22,967.97,5,2023-03-29,皮肤礼包
44197,,0.0,0,,
44198,,0.0,0,,
44199,2023-12-10,1378.21,9,2023-12-31,月卡
44200,,0.0,0,,
44201,,0.0,0,,
44202,,0.0,0,,
44203,2023-07-07,8.04,4,2023-08-14,体力包
44204,,0.0,0,,
44205,2023-12-26,857.88,6,2024-01-03,月卡
44206,2023-05-08,117.37,1,2023-06-08,皮肤礼包
44207,2023-07-09,2284.69,8,2023-07-29,钻石包
44208,,0.0,0,,
44209,,0.0,0,,
44210,2023-09-08,1916.71,9,2023-10-11,武器礼包
44211,2024-02-20,755.77,3,2024-04-10,武器礼包
44212,,0.0,0,,
44213,,0.0,0,,
44214,,0.0,0,,
44215,,0.0,0,,
44216,2023-08-13,930.28,7,2023-09-03,月卡
44217,2024-06-30,486.98,6,2024-07-19,皮肤礼包
44218,,0.0,0,,
44219,2024-03-22,1310.95,8,2024-04-07,皮肤礼包
44220,,0.0,0,,
44221,,0.0,0,,
44222,2024-07-09,279.96,3,2024-08-09,钻石包
44223,,0.0,0,,
44224,,0.0,0,,
44225,,0.0,0,,
44226,,0.0,0,,
44227,,0.0,0,,
44228,,0.0,0,,
44229,2025-01-12,1318.36,8,2025-02-10,月卡
44230,2024-02-09,629.41,7,2024-03-21,武器礼包
44231,,0.0,0,,
44232,2024-07-25,199.94,4,2024-09-04,体力包
44233,2023-12-10,240.37,1,2024-01-14,皮肤礼包
44234,,0.0,0,,
44235,,0.0,0,,
44236,,0.0,0,,
44237,,0.0,0,,
44238,,0.0,0,,
44239,2024-02-22,618.01,6,2024-04-01,皮肤礼包
44240,2023-03-22,1245.24,7,2023-04-24,皮肤礼包
44241,,0.0,0,,
44242,2024-10-05,282.3,7,2024-10-06,武器礼包
44243,2024-12-20,210.52,1,2025-01-29,武器礼包
44244,,0.0,0,,
44245,,0.0,0,,
44246,,0.0,0,,
44247,,0.0,0,,
44248,,0.0,0,,
44249,,0.0,0,,
44250,,0.0,0,,
44251,,0.0,0,,
44252,,0.0,0,,
44253,,0.0,0,,
44254,2023-04-21,270.74,3,2023-06-05,体力包
44255,,0.0,0,,
44256,,0.0,0,,
44257,2023-03-27,1205.29,5,2023-04-24,月卡
44258,2023-11-13,1500.5,7,2024-01-03,体力包
44259,2023-02-13,671.25,4,2023-04-06,月卡
44260,,0.0,0,,
44261,,0.0,0,,
44262,,0.0,0,,
44263,,0.0,0,,
44264,,0.0,0,,
44265,,0.0,0,,
44266,,0.0,0,,
44267,,0.0,0,,
44268,2024-06-25,1646.71,9,2024-07-28,体力包
44269,,0.0,0,,
44270,2023-12-31,1935.69,8,2024-01-12,月卡
44271,,0.0,0,,
44272,2023-07-28,1316.25,5,2023-08-14,皮肤礼包
44273,,0.0,0,,
44274,,0.0,0,,
44275,,0.0,0,,
44276,,0.0,0,,
44277,,0.0,0,,
44278,,0.0,0,,
44279,,0.0,0,,
44280,,0.0,0,,
44281,2025-01-22,1198.91,6,2025-02-17,皮肤礼包
44282,,0.0,0,,
44283,,0.0,0,,
44284,,0.0,0,,
44285,2023-10-18,1015.37,8,2023-11-08,皮肤礼包
44286,,0.0,0,,
44287,,0.0,0,,
44288,,0.0,0,,
44289,2023-12-09,611.85,8,2023-12-09,武器礼包
44290,2024-05-26,72.12,2,2024-05-29,皮肤礼包
44291,,0.0,0,,
44292,,0.0,0,,
44293,,0.0,0,,
44294,2024-04-17,307.89,9,2024-05-15,体力包
44295,,0.0,0,,
44296,,0.0,0,,
44297,,0.0,0,,
44298,,0.0,0,,
44299,,0.0,0,,
44300,2024-05-27,718.25,4,2024-05-27,武器礼包
44301,,0.0,0,,
44302,2023-08-26,1753.4,7,2023-10-07,体力包
44303,,0.0,0,,
44304,,0.0,0,,
44305,,0.0,0,,
44306,,0.0,0,,
44307,,0.0,0,,
44308,2023-05-06,2247.48,8,2023-06-07,皮肤礼包
44309,2023-06-28,1385.67,5,2023-08-26,体力包
44310,,0.0,0,,
44311,,0.0,0,,
44312,2024-07-23,399.44,2,2024-08-23,体力包
44313,2024-09-18,679.22,4,2024-10-14,皮肤礼包
44314,,0.0,0,,
44315,,0.0,0,,
44316,2023-02-10,544.55,9,2023-03-29,武器礼包
44317,2023-11-21,1732.7,7,2023-12-14,钻石包
44318,2024-07-09,1984.11,9,2024-07-18,武器礼包
44319,2023-10-10,825.85,6,2023-11-08,钻石包
44320,,0.0,0,,
44321,,0.0,0,,
44322,2024-08-10,1884.78,9,2024-09-14,武器礼包
44323,,0.0,0,,
44324,,0.0,0,,
44325,,0.0,0,,
44326,2023-12-14,959.77,5,2024-01-03,体力包
44327,2024-06-13,276.73,9,2024-08-01,钻石包
44328,,0.0,0,,
44329,2023-09-23,837.82,4,2023-11-12,月卡
44330,2023-06-11,1796.51,8,2023-07-05,武器礼包
44331,,0.0,0,,
44332,2024-10-30,392.38,6,2024-10-30,武器礼包
44333,,0.0,0,,
44334,2024-04-16,415.04,2,2024-06-02,武器礼包
44335,,0.0,0,,
44336,,0.0,0,,
44337,,0.0,0,,
44338,,0.0,0,,
44339,2023-03-11,406.76,2,2023-04-12,钻石包
44340,,0.0,0,,
44341,,0.0,0,,
44342,2023-08-08,402.42,2,2023-08-26,皮肤礼包
44343,,0.0,0,,
44344,2023-02-27,150.59,9,2023-03-27,皮肤礼包
44345,,0.0,0,,
44346,,0.0,0,,
44347,,0.0,0,,
44348,,0.0,0,,
44349,,0.0,0,,
44350,,0.0,0,,
44351,,0.0,0,,
44352,,0.0,0,,
44353,,0.0,0,,
44354,,0.0,0,,
44355,,0.0,0,,
44356,2023-08-20,74.89,4,2023-09-16,体力包
44357,2024-12-11,776.65,4,2025-02-07,武器礼包
44358,2024-04-15,400.06,9,2024-06-02,体力包
44359,2023-10-29,928.33,7,2023-11-23,皮肤礼包
44360,2024-01-17,218.14,2,2024-01-26,体力包
44361,2024-05-23,595.88,5,2024-06-10,体力包
44362,2023-12-05,403.22,7,2024-01-19,钻石包
44363,2023-02-06,889.53,4,2023-03-17,月卡
44364,2023-05-19,264.24,1,2023-06-21,皮肤礼包
44365,2024-02-13,581.62,2,2024-03-14,体力包
44366,,0.0,0,,
44367,,0.0,0,,
44368,,0.0,0,,
44369,,0.0,0,,
44370,,0.0,0,,
44371,,0.0,0,,
44372,,0.0,0,,
44373,,0.0,0,,
44374,,0.0,0,,
44375,,0.0,0,,
44376,2023-12-11,116.84,7,2024-01-18,武器礼包
44377,2023-03-24,90.56,1,2023-05-09,钻石包
44378,,0.0,0,,
44379,2023-08-06,883.46,5,2023-08-30,武器礼包
44380,,0.0,0,,
44381,2023-02-16,1084.36,9,2023-02-18,体力包
44382,,0.0,0,,
44383,,0.0,0,,
44384,,0.0,0,,
44385,,0.0,0,,
44386,2023-05-19,1121.09,5,2023-06-23,体力包
44387,,0.0,0,,
44388,,0.0,0,,
44389,,0.0,0,,
44390,2023-05-01,572.51,2,2023-05-02,体力包
44391,,0.0,0,,
44392,,0.0,0,,
44393,2024-07-02,235.36,5,2024-08-17,武器礼包
44394,,0.0,0,,
44395,,0.0,0,,
44396,2025-01-18,286.27,4,2025-02-25,武器礼包
44397,,0.0,0,,
44398,2024-07-14,202.49,3,2024-08-23,皮肤礼包
44399,,0.0,0,,
44400,2023-11-05,1339.42,7,2023-11-13,武器礼包
44401,2023-09-19,1574.13,9,2023-11-09,武器礼包
44402,,0.0,0,,
44403,,0.0,0,,
44404,2024-09-29,48.83,6,2024-10-27,钻石包
44405,2024-05-28,250.12,9,2024-06-07,皮肤礼包
44406,2024-12-05,791.95,4,2024-12-30,武器礼包
44407,,0.0,0,,
44408,,0.0,0,,
44409,,0.0,0,,
44410,2023-09-14,869.77,4,2023-10-26,体力包
44411,,0.0,0,,
44412,,0.0,0,,
44413,,0.0,0,,
44414,,0.0,0,,
44415,,0.0,0,,
44416,,0.0,0,,
44417,,0.0,0,,
44418,,0.0,0,,
44419,,0.0,0,,
44420,,0.0,0,,
44421,,0.0,0,,
44422,2024-12-26,209.51,2,2025-01-25,武器礼包
44423,,0.0,0,,
44424,,0.0,0,,
44425,,0.0,0,,
44426,2023-03-27,1573.69,8,2023-04-24,钻石包
44427,,0.0,0,,
44428,,0.0,0,,
44429,2023-02-21,209.26,1,2023-03-27,体力包
44430,2023-07-14,723.23,4,2023-09-09,钻石包
44431,,0.0,0,,
44432,,0.0,0,,
44433,,0.0,0,,
44434,,0.0,0,,
44435,,0.0,0,,
44436,2024-03-04,673.73,7,2024-03-13,月卡
44437,2024-09-08,1420.22,8,2024-10-30,武器礼包
44438,,0.0,0,,
44439,2023-05-07,1154.73,8,2023-06-18,月卡
44440,2024-05-28,660.98,6,2024-06-13,钻石包
44441,2024-09-08,108.9,7,2024-11-03,月卡
44442,,0.0,0,,
44443,2023-06-01,173.82,3,2023-06-10,月卡
44444,2024-01-15,1020.43,4,2024-03-01,体力包
44445,2023-11-14,970.53,8,2023-12-21,体力包
44446,,0.0,0,,
44447,,0.0,0,,
44448,,0.0,0,,
44449,,0.0,0,,
44450,,0.0,0,,
44451,,0.0,0,,
44452,,0.0,0,,
44453,,0.0,0,,
44454,2024-10-21,835.16,6,2024-11-25,月卡
44455,2023-06-17,547.99,2,2023-07-12,钻石包
44456,,0.0,0,,
44457,,0.0,0,,
44458,,0.0,0,,
44459,,0.0,0,,
44460,,0.0,0,,
44461,,0.0,0,,
44462,2024-08-15,385.89,5,2024-08-15,月卡
44463,,0.0,0,,
44464,,0.0,0,,
44465,2023-12-18,609.57,3,2024-01-25,皮肤礼包
44466,2023-08-25,524.44,6,2023-09-09,钻石包
44467,2023-09-28,974.86,4,2023-09-30,体力包
44468,2024-12-17,1501.62,6,2025-01-21,武器礼包
44469,,0.0,0,,
44470,,0.0,0,,
44471,2023-12-08,1181.67,4,2024-01-05,月卡
44472,2023-04-16,432.89,6,2023-05-11,月卡
44473,,0.0,0,,
44474,2023-07-08,2665.59,9,2023-07-31,武器礼包
44475,,0.0,0,,
44476,2023-02-10,1162.91,7,2023-03-21,皮肤礼包
44477,,0.0,0,,
44478,,0.0,0,,
44479,2023-04-17,167.57,3,2023-05-29,月卡
44480,2023-04-01,202.26,1,2023-05-14,钻石包
44481,,0.0,0,,
44482,2023-05-31,74.81,5,2023-07-14,皮肤礼包
44483,,0.0,0,,
44484,,0.0,0,,
44485,,0.0,0,,
44486,2024-05-21,45.84,1,2024-06-10,月卡
44487,,0.0,0,,
44488,2024-06-26,51.63,1,2024-07-13,武器礼包
44489,2024-07-08,736.12,4,2024-08-22,武器礼包
44490,,0.0,0,,
44491,,0.0,0,,
44492,,0.0,0,,
44493,,0.0,0,,
44494,2024-11-11,1467.02,5,2025-01-02,钻石包
44495,,0.0,0,,
44496,,0.0,0,,
44497,,0.0,0,,
44498,,0.0,0,,
44499,2023-05-22,1260.22,5,2023-06-10,钻石包
44500,,0.0,0,,
44501,,0.0,0,,
44502,2024-10-24,2055.67,7,2024-10-27,皮肤礼包
44503,,0.0,0,,
44504,2023-07-04,843.09,3,2023-07-09,皮肤礼包
44505,2024-02-25,754.84,3,2024-03-20,武器礼包
44506,,0.0,0,,
44507,,0.0,0,,
44508,,0.0,0,,
44509,,0.0,0,,
44510,2024-02-12,348.36,2,2024-02-22,钻石包
44511,,0.0,0,,
44512,,0.0,0,,
44513,,0.0,0,,
44514,,0.0,0,,
44515,,0.0,0,,
44516,,0.0,0,,
44517,2023-09-20,1559.33,9,2023-10-07,武器礼包
44518,2023-03-27,412.11,6,2023-04-22,钻石包
44519,2024-07-17,452.47,8,2024-08-03,月卡
44520,2024-03-18,1052.95,9,2024-03-18,体力包
44521,,0.0,0,,
44522,2023-09-02,1204.36,6,2023-09-10,钻石包
44523,2024-04-09,355.51,5,2024-04-28,钻石包
44524,,0.0,0,,
44525,,0.0,0,,
44526,,0.0,0,,
44527,,0.0,0,,
44528,2024-03-17,2023.87,9,2024-03-26,体力包
44529,,0.0,0,,
44530,,0.0,0,,
44531,2024-01-28,1639.56,6,2024-03-25,钻石包
44532,,0.0,0,,
44533,,0.0,0,,
44534,,0.0,0,,
44535,2023-06-08,549.99,6,2023-07-03,钻石包
44536,,0.0,0,,
44537,2023-09-29,1249.99,9,2023-10-14,武器礼包
44538,2023-09-19,874.36,7,2023-10-05,武器礼包
44539,,0.0,0,,
44540,,0.0,0,,
44541,2024-05-10,1962.35,8,2024-06-06,钻石包
44542,,0.0,0,,
44543,2024-07-18,648.34,3,2024-08-09,钻石包
44544,,0.0,0,,
44545,,0.0,0,,
44546,2023-05-03,406.86,3,2023-06-23,体力包
44547,,0.0,0,,
44548,,0.0,0,,
44549,2023-03-15,2035.28,8,2023-05-01,武器礼包
44550,,0.0,0,,
44551,2023-02-18,886.3,3,2023-04-01,钻石包
44552,2024-01-09,203.8,2,2024-01-13,钻石包
44553,,0.0,0,,
44554,,0.0,0,,
44555,2024-07-15,170.61,7,2024-09-02,皮肤礼包
44556,,0.0,0,,
44557,,0.0,0,,
44558,,0.0,0,,
44559,,0.0,0,,
44560,,0.0,0,,
44561,2023-02-24,1067.68,9,2023-03-26,钻石包
44562,2023-08-10,1181.78,7,2023-10-02,皮肤礼包
44563,,0.0,0,,
44564,,0.0,0,,
44565,,0.0,0,,
44566,,0.0,0,,
44567,,0.0,0,,
44568,,0.0,0,,
44569,,0.0,0,,
44570,2025-01-16,156.45,2,2025-03-09,月卡
44571,,0.0,0,,
44572,,0.0,0,,
44573,2023-10-19,846.56,5,2023-11-03,钻石包
44574,,0.0,0,,
44575,,0.0,0,,
44576,,0.0,0,,
44577,2023-08-31,2262.53,8,2023-09-05,体力包
44578,,0.0,0,,
44579,,0.0,0,,
44580,2024-05-06,752.78,6,2024-06-03,钻石包
44581,,0.0,0,,
44582,,0.0,0,,
44583,,0.0,0,,
44584,2024-11-10,81.2,9,2024-12-19,体力包
44585,,0.0,0,,
44586,,0.0,0,,
44587,,0.0,0,,
44588,,0.0,0,,
44589,,0.0,0,,
44590,,0.0,0,,
44591,,0.0,0,,
44592,2024-02-14,1306.91,5,2024-03-09,钻石包
44593,,0.0,0,,
44594,,0.0,0,,
44595,2023-04-01,382.93,8,2023-05-27,武器礼包
44596,,0.0,0,,
44597,2023-07-04,869.52,9,2023-08-26,皮肤礼包
44598,,0.0,0,,
44599,,0.0,0,,
44600,,0.0,0,,
44601,2024-06-04,749.68,4,2024-07-23,武器礼包
44602,,0.0,0,,
44603,,0.0,0,,
44604,2023-12-04,1217.13,5,2024-01-29,钻石包
44605,,0.0,0,,
44606,,0.0,0,,
44607,,0.0,0,,
44608,,0.0,0,,
44609,,0.0,0,,
44610,,0.0,0,,
44611,2024-12-01,510.27,2,2025-01-03,钻石包
44612,,0.0,0,,
44613,,0.0,0,,
44614,,0.0,0,,
44615,,0.0,0,,
44616,2024-11-29,1172.86,8,2024-11-30,月卡
44617,,0.0,0,,
44618,,0.0,0,,
44619,,0.0,0,,
44620,,0.0,0,,
44621,,0.0,0,,
44622,2023-12-20,440.6,2,2024-01-02,皮肤礼包
44623,,0.0,0,,
44624,,0.0,0,,
44625,2024-09-05,30.54,5,2024-11-03,皮肤礼包
44626,,0.0,0,,
44627,,0.0,0,,
44628,2024-07-09,930.62,6,2024-08-04,体力包
44629,,0.0,0,,
44630,2023-11-19,553.52,9,2024-01-14,钻石包
44631,,0.0,0,,
44632,,0.0,0,,
44633,2023-11-20,1407.02,9,2024-01-07,钻石包
44634,,0.0,0,,
44635,,0.0,0,,
44636,,0.0,0,,
44637,,0.0,0,,
44638,,0.0,0,,
44639,,0.0,0,,
44640,2023-09-20,4.84,1,2023-10-09,武器礼包
44641,,0.0,0,,
44642,,0.0,0,,
44643,,0.0,0,,
44644,2024-06-29,131.86,8,2024-07-29,武器礼包
44645,2023-12-15,251.14,4,2023-12-30,皮肤礼包
44646,,0.0,0,,
44647,,0.0,0,,
44648,,0.0,0,,
44649,,0.0,0,,
44650,,0.0,0,,
44651,2024-08-17,347.2,4,2024-08-26,钻石包
44652,,0.0,0,,
44653,,0.0,0,,
44654,,0.0,0,,
44655,2023-03-16,1527.53,8,2023-03-30,武器礼包
44656,,0.0,0,,
44657,,0.0,0,,
44658,,0.0,0,,
44659,,0.0,0,,
44660,2023-07-16,469.07,2,2023-07-16,皮肤礼包
44661,2023-11-19,167.15,5,2024-01-04,武器礼包
44662,2023-03-23,26.9,8,2023-03-30,钻石包
44663,2023-07-10,670.54,3,2023-07-15,钻石包
44664,2024-12-11,834.46,3,2024-12-28,钻石包
44665,,0.0,0,,
44666,2023-01-31,12.23,8,2023-02-19,钻石包
44667,2024-09-15,658.54,7,2024-11-13,钻石包
44668,,0.0,0,,
44669,,0.0,0,,
44670,,0.0,0,,
44671,,0.0,0,,
44672,2023-04-01,546.89,5,2023-04-17,武器礼包
44673,2023-07-19,781.3,4,2023-09-13,体力包
44674,2024-03-26,1252.85,5,2024-04-20,武器礼包
44675,2024-08-22,183.93,3,2024-10-02,月卡
44676,2024-04-22,1799.6,6,2024-05-05,皮肤礼包
44677,,0.0,0,,
44678,,0.0,0,,
44679,,0.0,0,,
44680,,0.0,0,,
44681,2023-08-06,561.77,4,2023-08-07,钻石包
44682,,0.0,0,,
44683,,0.0,0,,
44684,,0.0,0,,
44685,2023-08-12,1097.61,9,2023-08-21,钻石包
44686,,0.0,0,,
44687,,0.0,0,,
44688,,0.0,0,,
44689,2024-11-18,1167.72,9,2024-11-20,皮肤礼包
44690,,0.0,0,,
44691,,0.0,0,,
44692,2024-01-26,675.75,8,2024-03-03,月卡
44693,,0.0,0,,
44694,2023-04-29,1477.03,9,2023-06-17,皮肤礼包
44695,2023-10-18,1143.81,8,2023-11-20,月卡
44696,2024-01-30,483.21,3,2024-02-04,月卡
44697,,0.0,0,,
44698,2024-09-18,1317.04,7,2024-11-05,钻石包
44699,,0.0,0,,
44700,,0.0,0,,
44701,2023-05-17,231.39,3,2023-07-02,体力包
44702,,0.0,0,,
44703,,0.0,0,,
44704,,0.0,0,,
44705,,0.0,0,,
44706,2024-03-12,38.52,1,2024-03-22,体力包
44707,,0.0,0,,
44708,,0.0,0,,
44709,,0.0,0,,
44710,,0.0,0,,
44711,2023-01-11,295.27,4,2023-03-11,皮肤礼包
44712,2023-11-27,2098.24,9,2024-01-07,皮肤礼包
44713,,0.0,0,,
44714,,0.0,0,,
44715,2023-03-13,362.94,3,2023-03-16,武器礼包
44716,,0.0,0,,
44717,2023-10-29,5.12,4,2023-11-09,月卡
44718,,0.0,0,,
44719,,0.0,0,,
44720,,0.0,0,,
44721,,0.0,0,,
44722,,0.0,0,,
44723,,0.0,0,,
44724,,0.0,0,,
44725,2023-07-20,201.83,3,2023-08-29,体力包
44726,,0.0,0,,
44727,2023-10-25,1191.48,6,2023-11-09,皮肤礼包
44728,,0.0,0,,
44729,,0.0,0,,
44730,,0.0,0,,
44731,2024-12-12,1166.17,5,2025-01-24,武器礼包
44732,2023-03-03,984.52,5,2023-03-07,月卡
44733,2024-03-26,187.61,6,2024-03-26,钻石包
44734,,0.0,0,,
44735,2024-04-17,1611.69,9,2024-04-19,皮肤礼包
44736,2024-07-30,2043.69,7,2024-09-24,月卡
44737,2024-03-19,266.19,5,2024-04-09,皮肤礼包
44738,,0.0,0,,
44739,2023-07-28,1049.72,6,2023-09-25,皮肤礼包
44740,2023-04-01,679.45,4,2023-04-18,皮肤礼包
44741,,0.0,0,,
44742,,0.0,0,,
44743,,0.0,0,,
44744,2024-05-03,1381.39,5,2024-05-17,皮肤礼包
44745,,0.0,0,,
44746,,0.0,0,,
44747,,0.0,0,,
44748,,0.0,0,,
44749,,0.0,0,,
44750,,0.0,0,,
44751,2024-03-01,479.54,5,2024-03-06,体力包
44752,2024-12-05,263.36,2,2024-12-15,体力包
44753,,0.0,0,,
44754,2024-02-19,955.04,5,2024-03-26,皮肤礼包
44755,2023-03-12,364.78,3,2023-04-06,皮肤礼包
44756,2024-05-14,425.46,7,2024-07-04,体力包
44757,,0.0,0,,
44758,,0.0,0,,
44759,,0.0,0,,
44760,2024-10-21,864.02,7,2024-11-25,武器礼包
44761,,0.0,0,,
44762,,0.0,0,,
44763,,0.0,0,,
44764,2024-12-13,1242.23,7,2025-01-18,武器礼包
44765,,0.0,0,,
44766,,0.0,0,,
44767,,0.0,0,,
44768,2024-06-26,569.11,2,2024-08-10,月卡
44769,2024-07-22,226.07,1,2024-07-31,钻石包
44770,,0.0,0,,
44771,2023-09-23,272.61,5,2023-10-27,体力包
44772,2023-07-16,694.22,6,2023-08-11,月卡
44773,2024-09-25,255.92,3,2024-10-28,钻石包
44774,,0.0,0,,
44775,,0.0,0,,
44776,,0.0,0,,
44777,,0.0,0,,
44778,2023-04-23,1268.24,5,2023-06-12,月卡
44779,,0.0,0,,
44780,,0.0,0,,
44781,2023-10-27,2045.4,9,2023-12-08,月卡
44782,2023-11-30,549.05,4,2024-01-08,钻石包
44783,2024-10-31,1158.7,4,2024-12-10,月卡
44784,,0.0,0,,
44785,,0.0,0,,
44786,,0.0,0,,
44787,,0.0,0,,
44788,2023-02-13,375.91,8,2023-02-22,体力包
44789,,0.0,0,,
44790,2024-05-16,1406.42,8,2024-06-27,皮肤礼包
44791,,0.0,0,,
44792,2024-12-24,325.79,2,2025-02-11,武器礼包
44793,2024-06-18,129.03,1,2024-07-13,武器礼包
44794,,0.0,0,,
44795,,0.0,0,,
44796,2024-05-27,70.72,1,2024-06-10,体力包
44797,,0.0,0,,
44798,2023-04-29,1727.72,6,2023-06-26,武器礼包
44799,2024-07-18,1033.47,4,2024-08-10,体力包
44800,2023-03-28,313.64,4,2023-04-02,体力包
44801,,0.0,0,,
44802,2024-08-08,93.31,1,2024-08-16,钻石包
44803,,0.0,0,,
44804,,0.0,0,,
44805,,0.0,0,,
44806,,0.0,0,,
44807,,0.0,0,,
44808,2023-05-09,1911.38,8,2023-07-07,月卡
44809,,0.0,0,,
44810,2023-09-15,1117.48,9,2023-11-11,武器礼包
44811,2024-07-11,539.03,2,2024-08-20,体力包
44812,2023-04-23,1431.81,5,2023-05-02,钻石包
44813,2024-06-30,314.44,3,2024-08-11,钻石包
44814,,0.0,0,,
44815,,0.0,0,,
44816,,0.0,0,,
44817,,0.0,0,,
44818,,0.0,0,,
44819,,0.0,0,,
44820,,0.0,0,,
44821,,0.0,0,,
44822,,0.0,0,,
44823,,0.0,0,,
44824,2024-11-01,943.03,8,2024-11-15,皮肤礼包
44825,,0.0,0,,
44826,2023-04-01,335.81,2,2023-04-05,体力包
44827,,0.0,0,,
44828,,0.0,0,,
44829,,0.0,0,,
44830,2023-08-15,257.18,4,2023-10-11,皮肤礼包
44831,,0.0,0,,
44832,,0.0,0,,
44833,,0.0,0,,
44834,,0.0,0,,
44835,2024-10-15,678.59,4,2024-11-26,钻石包
44836,,0.0,0,,
44837,2024-09-27,1895.72,8,2024-10-17,月卡
44838,,0.0,0,,
44839,,0.0,0,,
44840,,0.0,0,,
44841,,0.0,0,,
44842,2023-04-09,1136.33,4,2023-05-12,武器礼包
44843,,0.0,0,,
44844,2024-08-19,1728.99,9,2024-10-01,体力包
44845,,0.0,0,,
44846,,0.0,0,,
44847,2023-08-12,1168.49,4,2023-09-05,武器礼包
44848,,0.0,0,,
44849,,0.0,0,,
44850,,0.0,0,,
44851,,0.0,0,,
44852,2023-07-05,153.41,1,2023-07-31,皮肤礼包
44853,2024-02-23,8.25,1,2024-03-11,月卡
44854,,0.0,0,,
44855,2023-10-14,580.75,3,2023-11-26,体力包
44856,2023-01-28,276.17,2,2023-02-08,体力包
44857,2024-12-24,300.74,2,2025-02-12,体力包
44858,,0.0,0,,
44859,2024-06-25,192.84,4,2024-08-03,月卡
44860,2024-04-25,194.33,1,2024-05-11,钻石包
44861,,0.0,0,,
44862,,0.0,0,,
44863,,0.0,0,,
44864,2024-06-03,41.84,1,2024-06-15,武器礼包
44865,2023-12-07,1072.21,6,2024-01-25,体力包
44866,,0.0,0,,
44867,2024-02-28,33.16,1,2024-04-24,钻石包
44868,,0.0,0,,
44869,2024-01-26,530.87,2,2024-03-07,体力包
44870,2023-06-20,156.96,2,2023-07-28,皮肤礼包
44871,2024-08-18,205.03,1,2024-10-02,钻石包
44872,2023-12-27,499.31,2,2024-02-06,武器礼包
44873,,0.0,0,,
44874,,0.0,0,,
44875,,0.0,0,,
44876,,0.0,0,,
44877,,0.0,0,,
44878,2024-07-18,834.53,3,2024-08-11,皮肤礼包
44879,,0.0,0,,
44880,2023-07-01,484.19,4,2023-07-27,皮肤礼包
44881,,0.0,0,,
44882,,0.0,0,,
44883,,0.0,0,,
44884,,0.0,0,,
44885,,0.0,0,,
44886,2023-03-25,171.35,4,2023-05-23,钻石包
44887,,0.0,0,,
44888,2024-09-05,48.66,6,2024-09-12,体力包
44889,,0.0,0,,
44890,,0.0,0,,
44891,,0.0,0,,
44892,,0.0,0,,
44893,,0.0,0,,
44894,2023-03-14,2090.48,9,2023-03-30,钻石包
44895,2024-10-27,177.44,1,2024-12-11,武器礼包
44896,,0.0,0,,
44897,,0.0,0,,
44898,,0.0,0,,
44899,,0.0,0,,
44900,,0.0,0,,
44901,2024-10-21,2295.65,9,2024-10-23,钻石包
44902,2024-10-11,47.82,1,2024-10-30,钻石包
44903,2023-06-06,553.76,7,2023-06-27,月卡
44904,,0.0,0,,
44905,2023-03-24,642.64,5,2023-03-27,体力包
44906,2024-05-25,1276.47,9,2024-06-21,月卡
44907,2023-04-04,23.6,7,2023-04-24,皮肤礼包
44908,,0.0,0,,
44909,2024-02-22,715.84,4,2024-04-16,体力包
44910,,0.0,0,,
44911,2024-04-21,580.89,3,2024-04-28,钻石包
